0.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000000e+00,9.140982573194137428e-01
1.000000000000000000e+01,8.859338694510915380e-01
1.500000000000000000e+01,8.710906229233068565e-01
2.000000000000000000e+01,8.477299456550975165e-01
2.500000000000000000e+01,8.294649206023887444e-01
3.000000000000000000e+01,8.313933032625249187e-01
3.500000000000000000e+01,8.156371783375068185e-01
4.000000000000000000e+01,7.977575245790076153e-01
4.500000000000000000e+01,7.874320115023850652e-01
5.000000000000000000e+01,7.775643569408491329e-01
5.500000000000000000e+01,7.540773025731778434e-01
6.000000000000000000e+01,7.472095843208234056e-01
6.500000000000000000e+01,7.319099523799572626e-01
7.000000000000000000e+01,7.342987304135882853e-01
7.500000000000000000e+01,7.230961748672662948e-01
8.000000000000000000e+01,7.096382334074243792e-01
8.500000000000000000e+01,7.121096243101194823e-01
9.000000000000000000e+01,6.902220296923233800e-01
9.500000000000000000e+01,6.854250888599819902e-01
1.000000000000000000e+02,6.866570883127542935e-01
1.050000000000000000e+02,6.744884393771063413e-01
1.100000000000000000e+02,6.579853881141942695e-01
1.150000000000000000e+02,6.518687216563033848e-01
1.200000000000000000e+02,6.466165185696942652e-01
1.250000000000000000e+02,6.498318703398634488e-01
1.300000000000000000e+02,6.350018299639882402e-01
1.350000000000000000e+02,6.409195303455706982e-01
1.400000000000000000e+02,6.454529946839807630e-01
1.450000000000000000e+02,6.205781078655260297e-01
1.500000000000000000e+02,6.143748548424058376e-01
1.550000000000000000e+02,6.064662592236177430e-01
1.600000000000000000e+02,6.152076279462136421e-01
1.650000000000000000e+02,6.188493334779443522e-01
1.700000000000000000e+02,5.860867001464589165e-01
1.750000000000000000e+02,5.725531737601526894e-01
1.800000000000000000e+02,5.659791547706692905e-01
1.850000000000000000e+02,5.538704438465863467e-01
1.900000000000000000e+02,5.533546732859684347e-01
1.950000000000000000e+02,5.770932074571915038e-01
2.000000000000000000e+02,5.650515625479453075e-01
2.050000000000000000e+02,5.538756051039440687e-01
2.100000000000000000e+02,5.497039417263048788e-01
2.150000000000000000e+02,5.448928500283753973e-01
2.200000000000000000e+02,5.327222243167113458e-01
2.250000000000000000e+02,5.298489138700703815e-01
2.300000000000000000e+02,5.392924838835645440e-01
2.350000000000000000e+02,5.534435485245300379e-01
2.400000000000000000e+02,5.387580483131568787e-01
2.450000000000000000e+02,5.405320374149127360e-01
2.500000000000000000e+02,5.310514759893369963e-01
2.550000000000000000e+02,5.263936147419120415e-01
2.600000000000000000e+02,5.239131787044785105e-01
2.650000000000000000e+02,5.054699191865439367e-01
2.700000000000000000e+02,4.981461692557379028e-01
2.750000000000000000e+02,4.960338900868126455e-01
2.800000000000000000e+02,4.813681336450576498e-01
2.850000000000000000e+02,4.737743282904977593e-01
2.900000000000000000e+02,4.656954170348840960e-01
2.950000000000000000e+02,4.612971324347609481e-01
3.000000000000000000e+02,4.590815728915396687e-01
3.050000000000000000e+02,4.563255857584889719e-01
3.100000000000000000e+02,4.639151687098427290e-01
